0.006027,-0.000291,0.646217,0.021320,0.038270,-0.694310,0.718341,-0.088429,0.141673,0.181119,0.306367,-0.350046,-0.169688,-0.093839,-0.149235,-0.203405,0.298515,-0.302250,0.175121,-0.008225,-0.125452,0.226736,-0.650203,-0.034402,-0.214051,-0.205979,1.054195,-0.066207
0.006203,-0.000644,0.646205,0.021564,0.038674,-0.694387,0.718238,-0.088430,0.141478,0.181670,0.306382,-0.352145,-0.168962,-0.093530,-0.149242,-0.203575,0.297490,-0.303356,0.175678,-0.007064,-0.125990,0.227176,-0.650286,-0.035180,-0.215783,-0.205913,1.057631,-0.066201
0.006383,-0.001044,0.646180,0.021847,0.039155,-0.694421,0.718170,-0.088522,0.141327,0.182077,0.306287,-0.354412,-0.168552,-0.093285,-0.149169,-0.203966,0.296519,-0.304696,0.175752,-0.006080,-0.126442,0.227865,-0.650351,-0.036130,-0.217865,-0.205754,1.061940,-0.066054
0.006580,-0.001467,0.646152,0.022128,0.039705,-0.694373,0.718178,-0.088674,0.141253,0.182289,0.306088,-0.356817,-0.168484,-0.093063,-0.148999,-0.204618,0.295654,-0.306277,0.175311,-0.004919,-0.127104,0.228691,-0.650458,-0.037206,-0.220170,-0.205561,1.067227,-0.065727
0.006808,-0.001899,0.646098,0.022437,0.040300,-0.694272,0.718233,-0.088997,0.141191,0.182323,0.306073,-0.359427,-0.168545,-0.092880,-0.148842,-0.205523,0.294861,-0.308084,0.174550,-0.003637,-0.127931,0.229612,-0.650601,-0.038400,-0.222766,-0.205402,1.073484,-0.065192
0.007028,-0.002285,0.646027,0.022794,0.040921,-0.694125,0.718328,-0.089592,0.141069,0.182192,0.306274,-0.362217,-0.168416,-0.092752,-0.148772,-0.206678,0.294041,-0.310042,0.173762,-0.002159,-0.128976,0.230629,-0.650766,-0.039752,-0.225654,-0.205313,1.080536,-0.064403
0.007264,-0.002692,0.645953,0.023250,0.041566,-0.693940,0.718456,-0.090525,0.140792,0.181894,0.306611,-0.365076,-0.167858,-0.092717,-0.148865,-0.208115,0.293112,-0.312031,0.173176,-0.000275,-0.130331,0.231535,-0.651027,-0.041153,-0.228737,-0.205335,1.088253,-0.063142
0.007604,-0.003079,0.645866,0.023820,0.042242,-0.693748,0.718584,-0.091892,0.140292,0.181399,0.307325,-0.368095,-0.166837,-0.092805,-0.149176,-0.209776,0.292001,-0.313995,0.172813,0.001599,-0.131741,0.232408,-0.651313,-0.042727,-0.232259,-0.205529,1.096670,-0.061430
0.007924,-0.003581,0.645719,0.024440,0.042941,-0.693572,0.718691,-0.095959,0.140084,0.179369,0.313661,-0.375166,-0.164641,-0.092375,-0.149559,-0.212390,0.290292,-0.317002,0.172546,0.004017,-0.133165,0.233664,-0.651621,-0.045090,-0.236887,-0.205169,1.113185,-0.057404
0.008217,-0.004226,0.645505,0.024908,0.043552,-0.693345,0.718857,-0.100909,0.140303,0.176541,0.322416,-0.383137,-0.162406,-0.091586,-0.149840,-0.214922,0.289031,-0.319749,0.172477,0.006574,-0.134514,0.234830,-0.651789,-0.047127,-0.240993,-0.204995,1.128120,-0.053303
0.008541,-0.004888,0.645242,0.025275,0.044106,-0.693089,0.719057,-0.106209,0.140687,0.173215,0.332539,-0.392225,-0.159945,-0.090568,-0.150132,-0.217746,0.288327,-0.323162,0.172504,0.009336,-0.135750,0.235991,-0.651618,-0.049386,-0.244819,-0.205090,1.141426,-0.049034
0.008875,-0.005615,0.644926,0.025563,0.044626,-0.692784,0.719309,-0.111655,0.141183,0.169547,0.343525,-0.402212,-0.157186,-0.089443,-0.150457,-0.220887,0.288290,-0.327411,0.172629,0.012408,-0.136876,0.237181,-0.651079,-0.051906,-0.248309,-0.205330,1.153183,-0.044394
0.009209,-0.006434,0.644582,0.025833,0.045151,-0.692384,0.719652,-0.117209,0.141681,0.165516,0.354890,-0.412768,-0.154020,-0.087977,-0.150758,-0.224386,0.288083,-0.331946,0.172738,0.015595,-0.137903,0.238435,-0.650227,-0.054687,-0.251568,-0.205693,1.163650,-0.039385
0.009671,-0.007269,0.644221,0.026138,0.045709,-0.691814,0.720154,-0.122894,0.141957,0.160936,0.366154,-0.423577,-0.150303,-0.086402,-0.151183,-0.228176,0.287905,-0.336516,0.172721,0.018764,-0.138966,0.239648,-0.649231,-0.057879,-0.254788,-0.206373,1.173196,-0.033988
0.010131,-0.008140,0.643882,0.026494,0.046311,-0.691011,0.720873,-0.128705,0.142025,0.155721,0.377167,-0.434521,-0.145767,-0.084841,-0.151712,-0.232237,0.288028,-0.341212,0.172637,0.021849,-0.140225,0.240964,-0.648317,-0.061287,-0.257918,-0.207271,1.182196,-0.028388
0.010623,-0.009042,0.643533,0.026884,0.046927,-0.690009,0.721777,-0.134559,0.141863,0.149916,0.388002,-0.445625,-0.140427,-0.083183,-0.152364,-0.236654,0.288315,-0.346080,0.172546,0.024907,-0.141654,0.242309,-0.647577,-0.064879,-0.260992,-0.208477,1.190818,-0.022572
0.011145,-0.010002,0.643161,0.027286,0.047552,-0.688868,0.722810,-0.140210,0.141503,0.143689,0.398365,-0.456637,-0.134739,-0.081478,-0.153102,-0.241320,0.288925,-0.351114,0.172236,0.027972,-0.143109,0.243715,-0.646912,-0.068600,-0.263961,-0.209960,1.199001,-0.016579
0.011714,-0.011038,0.642818,0.027666,0.048190,-0.687653,0.723910,-0.145350,0.141007,0.137283,0.407858,-0.467083,-0.129278,-0.079716,-0.153817,-0.246105,0.289780,-0.356094,0.171388,0.031083,-0.144416,0.245201,-0.646097,-0.072436,-0.266754,-0.211662,1.206518,-0.010455
0.012372,-0.012177,0.642468,0.027991,0.048844,-0.686389,0.725053,-0.149768,0.140400,0.130860,0.416220,-0.476736,-0.124296,-0.077833,-0.154471,-0.250970,0.290834,-0.360950,0.169785,0.034324,-0.145458,0.246764,-0.644842,-0.076432,-0.269306,-0.213571,1.213142,-0.004142
0.012988,-0.013371,0.642136,0.028291,0.049513,-0.685053,0.726258,-0.153497,0.139734,0.124495,0.423403,-0.485609,-0.119662,-0.075851,-0.155011,-0.255879,0.292036,-0.365721,0.167496,0.037641,-0.146343,0.248544,-0.643017,-0.080573,-0.271674,-0.215614,1.218795,0.002166
0.013592,-0.014621,0.641841,0.028591,0.050196,-0.683646,0.727524,-0.156529,0.138949,0.118322,0.429394,-0.493787,-0.115342,-0.073772,-0.155528,-0.260827,0.293317,-0.370373,0.164715,0.040972,-0.147052,0.250437,-0.640730,-0.084810,-0.273877,-0.217931,1.223486,0.008438
0.014295,-0.015908,0.641551,0.028916,0.050883,-0.682173,0.728845,-0.158856,0.137939,0.112458,0.434237,-0.501467,-0.111334,-0.071598,-0.156177,-0.265839,0.294622,-0.374898,0.161677,0.044267,-0.147594,0.252307,-0.638242,-0.089123,-0.275939,-0.220712,1.227256,0.014740
0.015060,-0.017422,0.641295,0.029262,0.051567,-0.680654,0.730202,-0.160233,0.136749,0.107172,0.437865,-0.508785,-0.107641,-0.069222,-0.156952,-0.270887,0.296003,-0.379313,0.158463,0.047568,-0.147820,0.254202,-0.635725,-0.093222,-0.277605,-0.223893,1.230099,0.021037
0.015846,-0.018832,0.641066,0.029615,0.052248,-0.679093,0.731591,-0.160818,0.135397,0.102361,0.440177,-0.515650,-0.104267,-0.066775,-0.157787,-0.275871,0.297328,-0.383577,0.155022,0.050964,-0.148128,0.256228,-0.633230,-0.097426,-0.279294,-0.227576,1.232009,0.027139
0.016687,-0.020380,0.640825,0.029989,0.052947,-0.677454,0.733044,-0.160839,0.133937,0.097740,0.441565,-0.521958,-0.101254,-0.064217,-0.158672,-0.280997,0.298713,-0.387691,0.151349,0.054364,-0.148272,0.258323,-0.630900,-0.101472,-0.280594,-0.231751,1.233020,0.033193
0.017618,-0.022004,0.640593,0.030400,0.053700,-0.675677,0.734610,-0.160753,0.132388,0.092796,0.442377,-0.527500,-0.098626,-0.061608,-0.159582,-0.286493,0.300124,-0.391566,0.147430,0.057646,-0.148467,0.260494,-0.628912,-0.105415,-0.281615,-0.236454,1.233203,0.039281
0.018584,-0.023506,0.640382,0.030853,0.054519,-0.673715,0.736332,-0.160788,0.130730,0.087158,0.442606,-0.532384,-0.096363,-0.059101,-0.160481,-0.292438,0.301666,-0.395389,0.143244,0.060727,-0.148944,0.262896,-0.627428,-0.109506,-0.282595,-0.241682,1.232637,0.045403
0.019509,-0.025266,0.640196,0.031330,0.055390,-0.671556,0.738216,-0.160685,0.129064,0.081004,0.442340,-0.536700,-0.094453,-0.056805,-0.161433,-0.298729,0.304205,-0.399564,0.138794,0.063509,-0.149256,0.265618,-0.626517,-0.113339,-0.283004,-0.247245,1.231286,0.051653
0.020474,-0.027076,0.640017,0.031836,0.056305,-0.669224,0.740240,-0.160722,0.127372,0.074381,0.441916,-0.540180,-0.092933,-0.054743,-0.162466,-0.305242,0.307357,-0.403710,0.134110,0.065991,-0.149628,0.268574,-0.626159,-0.117158,-0.283194,-0.253328,1.229220,0.057948
0.021478,-0.028730,0.639818,0.032362,0.057260,-0.666734,0.742388,-0.161296,0.125724,0.067255,0.441833,-0.542554,-0.091878,-0.053027,-0.163563,-0.311784,0.311042,-0.407458,0.129213,0.068150,-0.150143,0.271841,-0.626261,-0.121150,-0.283294,-0.259990,1.226595,0.064002
0.022480,-0.030591,0.639603,0.032866,0.058263,-0.664030,0.744707,-0.162457,0.124303,0.059477,0.442486,-0.543436,-0.091481,-0.051549,-0.164625,-0.318355,0.315715,-0.410741,0.123438,0.069875,-0.150384,0.275501,-0.626732,-0.124876,-0.282642,-0.267056,1.223264,0.069704
